Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
1458.33333333333,11.0501753947032,1458.33333333333,6.77816529869477
1461.80555555556,11.306519678182,1461.80555555556,6.85549664666229
1465.27777777778,11.5062832930399,1465.27777777778,6.90904406897096
1468.75,11.7520305145636,1468.75,7.05684939877051
1472.22222222222,11.9459590572877,1472.22222222222,7.1692722221652
1475.69444444444,12.1487222071907,1475.69444444444,7.29270961539436
1479.16666666667,12.3330555710214,1479.16666666667,7.36156531384563
1482.63888888889,12.5394297213392,1482.63888888889,7.52957070045488
1486.11111111111,12.7127480044576,1486.11111111111,7.63864471292027
1489.58333333333,12.8508028830385,1489.58333333333,7.78558456082402
1493.05555555556,13.0011764169112,1493.05555555556,7.92927789747148
1496.52777777778,13.1363507350724,1496.52777777778,8.10957642887934
1500,13.1721227508594,1500,8.26431725376176
1503.47222222222,13.2234566617422,1503.47222222222,8.45784289514512
1506.94444444444,13.2737720800328,1506.94444444444,8.63672243716474
1510.41666666667,13.2690388701478,1510.41666666667,8.86209360763894
1513.88888888889,13.22101745671,1513.88888888889,9.05817128711737
1517.36111111111,13.2153668366855,1517.36111111111,9.2844395744815
1520.83333333333,13.1550008406192,1520.83333333333,9.5235439965362
1524.30555555556,13.0714024297437,1524.30555555556,9.7378862405219
1527.77777777778,12.9720111995608,1527.77777777778,9.98150291087916
